,patch,img,TF_name,blur_lapl,blur_ski,patch_size,mean_intensity,sum_intensity,median_intensity,standard_deviation,variance,skewness,kurtosis,interquartile_range ,entropy,Perimeter,area_Test,axis_major_length,feret_diameter_max,axis_minor_length,solidity,similarity,hull area,correlation coef,gabro_0,gabro_1,gabro_2,gabro_3,gabro_4,gabro_5,gabro_6,gabro_7,gabro_8,gabro_9,gabro_10,gabro_11,gabro_12,gabro_13,gabro_14,gabro_15,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,Circularity
4755,patch_80,11,C - 7,False,False,1152,909.8420138888888,1048138,879.0,126.70063705158545,16053.051429277584,1.4636370133503356,2.110770810226948,114.5,7.040085640706349,133.1543289325507,1152,49.83863016405944,48.83646178829912,30.02559553186155,0.9584026622296172,0.365,1202,-0.16656,0.4921875,0.0130208333333333,0.0559895833333333,0.015625,0.046875,0.0390625,0.0078125,0.0052083333333333,0.0052083333333333,0.0078125,0.0598958333333333,0.00390625,0.15625,0.00390625,0.0364583333333333,0.05078125,0.2295302013422819,0.1959731543624161,0.0926174496644295,0.0832214765100671,0.0657718120805369,0.0845637583892617,0.0818791946308724,0.1664429530201342,0.8164916782241284
4756,patch_81,11,C - 7,False,False,1376,1017.186046511628,1399648,907.5,259.6661770932641,67426.52352623039,0.9446546631361769,-0.3931632815918404,399.25,7.196227262125813,140.22539674441617,1376,50.06480593095358,51.10772935672255,35.07326828337454,0.9738145789101204,0.486,1413,0.06581,0.0053191489361702,0.1622340425531915,0.0053191489361702,0.0159574468085106,0.0744680851063829,0.0066489361702127,0.5212765957446809,0.0066489361702127,0.0039893617021276,0.0345744680851063,0.0079787234042553,0.0851063829787234,0.0039893617021276,0.0066489361702127,0.0226063829787234,0.0372340425531914,0.1898047722342733,0.1822125813449024,0.1214750542299349,0.0954446854663774,0.0726681127982646,0.1127982646420824,0.0943600867678958,0.1312364425162689,0.8793766770683947
4757,patch_82,11,C - 7,False,False,1217,1371.379622021364,1668969,1076.0,519.3613031408731,269736.16320018587,0.618769306851061,-1.1521818493216602,908.0,7.035452895777015,130.95331880577402,1217,46.66254485419303,46.32493928760188,33.323874739827,0.9751602564102564,0.465,1248,0.09879,0.5552325581395349,0.0072674418604651,0.0116279069767441,0.0436046511627907,0.0072674418604651,0.0305232558139534,0.005813953488372,0.0625,0.0072674418604651,0.0072674418604651,0.0188953488372093,0.0101744186046511,0.0537790697674418,0.0188953488372093,0.005813953488372,0.1540697674418604,0.1628959276018099,0.1402714932126696,0.1131221719457013,0.1357466063348416,0.1097285067873303,0.1187782805429864,0.0916289592760181,0.1278280542986425,0.8917999084508378
4758,patch_83,11,C - 7,False,False,1521,778.1097961867192,1183505,777.0,57.32925461408615,3286.643434606718,0.0546065191060436,-0.181707433872087,79.0,7.32440578872646,145.6812408671319,1521,48.78297939214831,50.44799302251776,40.06852384793018,0.974375400384369,0.393,1561,-0.0118,0.5269886363636364,0.0071022727272727,0.0511363636363636,0.0071022727272727,0.0383522727272727,0.0056818181818181,0.015625,0.065340909090909,0.0056818181818181,0.0056818181818181,0.0056818181818181,0.0042613636363636,0.0369318181818181,0.1832386363636363,0.0355113636363636,0.0056818181818181,0.2714592274678111,0.1845493562231759,0.0858369098712446,0.0783261802575107,0.055793991416309,0.0772532188841201,0.0912017167381974,0.1555793991416309,0.9005997334756518
4759,patch_84,11,C - 7,False,False,1331,1082.612321562735,1440957,875.0,437.0698589198335,191030.06157620312,1.3955288495399467,0.5047752372244991,322.5,7.1222894930345015,149.29646455628165,1331,53.834621178697134,56.356011214421486,32.757456212369725,0.9507142857142856,0.477,1400,0.00629,0.6743421052631579,0.0082236842105263,0.0082236842105263,0.0411184210526315,0.0082236842105263,0.006578947368421,0.0740131578947368,0.0082236842105263,0.0049342105263157,0.0148026315789473,0.0246710526315789,0.037828947368421,0.0049342105263157,0.0444078947368421,0.0049342105263157,0.0345394736842105,0.1984304932735426,0.1692825112107623,0.1278026905829596,0.1053811659192825,0.0807174887892376,0.0896860986547085,0.0840807174887892,0.1446188340807175,0.7503931701822892
4760,patch_85,11,C - 7,False,False,1488,1512.5591397849462,2250688,976.0,1223.388092112164,1496678.4239218405,2.0050778463137005,2.7236659316662903,529.0,7.062070208637395,144.71067811865476,1488,47.18616461382965,48.87739763939975,40.43420140391434,0.974459724950884,0.607,1527,0.33239,0.5710227272727273,0.0056818181818181,0.0397727272727272,0.0071022727272727,0.0099431818181818,0.0113636363636363,0.0056818181818181,0.080965909090909,0.0042613636363636,0.0099431818181818,0.0056818181818181,0.0099431818181818,0.0696022727272727,0.1477272727272727,0.0170454545454545,0.0042613636363636,0.1479500891265597,0.1283422459893048,0.106060606060606,0.1319073083778966,0.1550802139037433,0.1229946524064171,0.0962566844919786,0.1114081996434937,0.8929181235881725
4761,patch_86,11,C - 7,False,False,1265,936.5430830039526,1184727,928.0,115.79578556291008,13408.663954131453,0.2957753279701152,-0.4907838836633438,180.0,7.135230017850841,137.9827560572969,1265,52.67563512330386,52.952809179494906,30.793260705432505,0.9730769230769232,0.335,1300,0.41086,0.016826923076923,0.1466346153846154,0.0048076923076923,0.0540865384615384,0.0096153846153846,0.0865384615384615,0.0036057692307692,0.0084134615384615,0.4915865384615384,0.0348557692307692,0.0420673076923076,0.0060096153846153,0.0060096153846153,0.0336538461538461,0.048076923076923,0.0072115384615384,0.2066905615292712,0.1816009557945042,0.1182795698924731,0.091995221027479,0.072879330943847,0.091995221027479,0.078853046594982,0.1577060931899641,0.834931332236793
4762,patch_87,11,C - 7,False,False,1568,863.8463010204082,1354511,863.5,60.49228297967485,3659.316300093061,0.1462601820135061,-0.0694388245407244,81.0,7.355106877265825,151.63961030678928,1568,52.4023787022011,52.88667128870941,38.91300875670464,0.9625537139349294,0.339,1629,-0.03707,0.0464743589743589,0.0192307692307692,0.5096153846153846,0.0080128205128205,0.0064102564102564,0.0064102564102564,0.0673076923076923,0.0304487179487179,0.0432692307692307,0.0032051282051282,0.0096153846153846,0.0657051282051282,0.0048076923076923,0.0048076923076923,0.0256410256410256,0.1490384615384615,0.2507676560900716,0.1862845445240532,0.1054247697031729,0.0880245649948822,0.0542476970317297,0.0777891504605936,0.0736949846468782,0.1637666325486182,0.8569009079822609
4763,patch_88,11,C - 7,False,False,1292,842.626160990712,1088673,842.0,59.85099167221423,3582.141204147457,-0.0175520171701682,0.1094746621183722,81.25,7.161416460400695,142.61017305526642,1292,54.568959235591166,53.60037313302959,30.5720828839381,0.9692423105776444,0.232,1333,0.02844,0.0539772727272727,0.0099431818181818,0.1846590909090909,0.0071022727272727,0.0056818181818181,0.0085227272727272,0.0411931818181818,0.0056818181818181,0.0056818181818181,0.0056818181818181,0.0397727272727272,0.5198863636363636,0.049715909090909,0.0482954545454545,0.0042613636363636,0.0099431818181818,0.2218309859154929,0.2007042253521127,0.096244131455399,0.0774647887323943,0.0575117370892018,0.0809859154929577,0.0868544600938967,0.1784037558685446,0.7983096221067534
4764,patch_89,11,C - 7,False,False,1719,853.8446771378708,1467759,854.0,61.60890898683309,3795.6576665478833,0.0825229205639283,0.0905044528999399,84.0,7.446893090130208,156.36753236814712,1719,52.70755384061055,54.12023651093924,41.6116623795588,0.9733861834654588,0.236,1766,-0.04228,0.5227272727272727,0.0071022727272727,0.0767045454545454,0.0071022727272727,0.0227272727272727,0.0056818181818181,0.0085227272727272,0.0198863636363636,0.0056818181818181,0.0326704545454545,0.0056818181818181,0.0227272727272727,0.0568181818181818,0.0269886363636363,0.0198863636363636,0.1590909090909091,0.2478551000953288,0.1868446139180171,0.0953288846520495,0.0991420400381315,0.0562440419447092,0.0619637750238322,0.0953288846520495,0.1572926596758818,0.8834715637389947
4765,patch_90,11,C - 7,False,False,1575,1936.12253968254,3049393,919.0,2089.870826318773,4367560.0706983125,1.682961834910376,1.1259199425167197,312.0,6.930421062502914,153.05382386916236,1575,53.17127591373156,55.36244214266564,38.05127086882632,0.9698275862068966,0.393,1624,0.0117,0.2079326923076923,0.0036057692307692,0.0216346153846153,0.0036057692307692,0.0036057692307692,0.0192307692307692,0.6358173076923077,0.0072115384615384,0.0036057692307692,0.0036057692307692,0.0228365384615384,0.0300480769230769,0.0036057692307692,0.0036057692307692,0.0180288461538461,0.0120192307692307,0.1656277827248441,0.1406945681211041,0.095280498664292,0.1175422974176313,0.1602849510240427,0.1175422974176313,0.0845948352626892,0.1184327693677649,0.8448936641234086
4766,patch_91,11,C - 7,False,False,663,868.4087481146305,575755,867.0,61.87159170509575,3828.0938601220737,-0.0493090087640866,0.0125640660265204,82.0,6.494227324215748,96.66904755831214,663,29.6614380480688,31.064449134018133,28.588476214402835,0.9553314121037464,0.373,694,0.00178,0.45,0.0083333333333333,0.0375,0.0104166666666666,0.01875,0.0458333333333333,0.0395833333333333,0.04375,0.00625,0.0333333333333333,0.0104166666666666,0.05625,0.1708333333333333,0.0083333333333333,0.0458333333333333,0.0145833333333333,0.2627737226277372,0.1776155717761557,0.0875912408759124,0.0924574209245742,0.0802919708029197,0.072992700729927,0.0827250608272506,0.1435523114355231,0.8915557659505601
4767,patch_92,11,C - 7,False,False,1535,873.4410423452769,1340732,852.0,110.38959262165118,12185.862159174105,1.0369143546116768,1.0679978574157216,123.5,7.328573055605192,156.8528137423857,1535,59.684789061896,60.21627686929839,32.9189490238665,0.967843631778058,0.355,1586,-0.15396,0.5456730769230769,0.0096153846153846,0.0348557692307692,0.0096153846153846,0.0360576923076923,0.0060096153846153,0.0060096153846153,0.0036057692307692,0.0096153846153846,0.0588942307692307,0.0516826923076923,0.0036057692307692,0.1658653846153846,0.0096153846153846,0.0444711538461538,0.0048076923076923,0.238045738045738,0.1943866943866944,0.0935550935550935,0.0873180873180873,0.0696465696465696,0.0654885654885654,0.079002079002079,0.1725571725571725,0.7840316887759458
4768,patch_93,11,C - 7,False,False,1278,859.612676056338,1098585,860.0,59.14147962640551,3497.714612400538,0.0098680336397536,0.0835411751538282,78.0,7.150679655036548,149.88225099390857,1278,58.06467307735703,56.56854249492381,28.331865055201643,0.9551569506726456,0.287,1338,0.00338,0.0424107142857142,0.0189732142857142,0.453125,0.0044642857142857,0.0401785714285714,0.0870535714285714,0.0055803571428571,0.0178571428571428,0.0089285714285714,0.0546875,0.0323660714285714,0.1194196428571428,0.0379464285714285,0.0167410714285714,0.0524553571428571,0.0078125,0.2658064516129032,0.1948387096774193,0.0967741935483871,0.08,0.0541935483870967,0.0748387096774193,0.08,0.1535483870967741,0.7148917809911787
4769,patch_95,11,C - 7,False,False,894,1020.8982102908276,912683,1019.0,108.51517557526354,11775.543330130273,0.1064415785258697,-0.4012272340972895,154.0,6.790050362229042,111.9827560572969,894,36.79179522294605,38.07886552931954,31.285464068636152,0.9633620689655172,0.302,928,0.20711,0.0660714285714285,0.0196428571428571,0.4535714285714285,0.0071428571428571,0.0107142857142857,0.0410714285714285,0.0053571428571428,0.0089285714285714,0.0464285714285714,0.0375,0.0053571428571428,0.0178571428571428,0.0446428571428571,0.0053571428571428,0.1946428571428571,0.0357142857142857,0.2045088566827697,0.1851851851851851,0.0982286634460547,0.1207729468599033,0.0821256038647343,0.0660225442834138,0.0917874396135265,0.1513687600644122,0.8958701761527423
4770,patch_96,11,C - 7,False,False,1825,888.2734246575343,1621099,883.0,74.51601854486437,5552.63701977857,0.4301707979569359,0.5745135080341646,97.0,7.505845003261918,170.95331880577402,1825,64.90019713122913,67.06713054842886,36.4111307119795,0.9671436142024378,0.268,1887,0.07035,0.5192307692307693,0.0080128205128205,0.0625,0.0048076923076923,0.0048076923076923,0.016025641025641,0.0048076923076923,0.0448717948717948,0.0608974358974358,0.0384615384615384,0.0048076923076923,0.0080128205128205,0.0240384615384615,0.0064102564102564,0.0048076923076923,0.1875,0.2211864406779661,0.1940677966101694,0.1059322033898305,0.0864406779661016,0.0610169491525423,0.0864406779661016,0.0805084745762711,0.1644067796610169,0.7847253095302194
4771,patch_97,11,C - 7,False,False,1195,849.7598326359832,1015463,847.0,62.48479695908449,3904.3498510180143,0.1864560279219844,0.346835882551292,79.5,7.0832022131143,130.46803743153546,1195,42.29475239952056,44.29446918070021,36.345408965741946,0.9707554833468724,0.447,1231,-0.00157,0.0576923076923076,0.0064102564102564,0.1458333333333333,0.0064102564102564,0.0176282051282051,0.5032051282051282,0.0112179487179487,0.0128205128205128,0.0064102564102564,0.0064102564102564,0.0833333333333333,0.0625,0.0208333333333333,0.0192307692307692,0.0080128205128205,0.032051282051282,0.223841059602649,0.1947019867549669,0.1006622516556291,0.1033112582781456,0.0556291390728476,0.0874172185430463,0.0675496688741721,0.166887417218543,0.8822049905408011
4772,patch_98,11,C - 7,False,False,1027,893.5813047711782,917708,896.0,93.76580015406076,8792.025278531262,-0.0371022708057227,-0.6016144215126347,136.0,6.928859996967217,126.5685424949238,1027,48.76095669965726,49.72926703662542,26.90183033114324,0.9725378787878788,0.36,1056,0.23238,0.015625,0.0078125,0.6393229166666666,0.0221354166666666,0.0052083333333333,0.0065104166666666,0.08984375,0.0052083333333333,0.0598958333333333,0.0065104166666666,0.0234375,0.0481770833333333,0.0052083333333333,0.0234375,0.00390625,0.0377604166666666,0.2100591715976331,0.1745562130177514,0.1213017751479289,0.1005917159763313,0.0458579881656804,0.0872781065088757,0.0976331360946745,0.1627218934911242,0.8056172366519266
4773,patch_99,11,C - 7,False,False,1100,869.9918181818182,956991,871.0,60.83193633702939,3700.524478512397,-0.0529607133085867,0.2474867992704355,83.0,7.000611248129949,134.71067811865476,1100,48.98774836297504,50.24937810560445,29.75482906142458,0.9425878320479862,0.276,1167,0.17504,0.0402777777777777,0.0069444444444444,0.6541666666666667,0.0055555555555555,0.0625,0.0111111111111111,0.0069444444444444,0.0416666666666666,0.0055555555555555,0.0055555555555555,0.0055555555555555,0.0111111111111111,0.0652777777777777,0.0486111111111111,0.025,0.0041666666666666,0.2510699001426533,0.1740370898716119,0.1198288159771754,0.0713266761768901,0.042796005706134,0.0912981455064194,0.0855920114122681,0.1640513552068473,0.7617255174795249
4774,patch_100,11,C - 7,False,False,1136,1014.9568661971832,1152991,1022.0,137.97260293479215,19036.439160601814,-0.0202367808647467,-0.8218138053522703,222.0,7.025957247497173,133.1543289325507,1136,50.69768681535662,50.21951811795888,28.643618797782487,0.9627118644067796,0.332,1180,-0.04423,0.4604166666666666,0.00625,0.0916666666666666,0.0104166666666666,0.0229166666666666,0.0583333333333333,0.00625,0.0291666666666666,0.0291666666666666,0.0229166666666666,0.06875,0.0458333333333333,0.13125,0.00625,0.00625,0.0041666666666666,0.2246278755074424,0.1813261163734776,0.1244925575101488,0.081190798376184,0.0690121786197564,0.0825439783491204,0.0771312584573748,0.1596752368064952,0.8051515160265711
4775,patch_101,11,C - 7,False,False,1652,780.9842615012107,1290186,780.0,55.732355000898224,3106.095393946145,0.0722937091536077,0.1537755539246221,74.25,7.407193301966867,166.2670273047588,1652,63.21530073387599,63.324560795950255,34.30373742137352,0.9461626575028635,0.372,1746,-0.04604,0.1649590163934426,0.0122950819672131,0.0092213114754098,0.0850409836065573,0.0102459016393442,0.0461065573770491,0.5225409836065574,0.0071721311475409,0.0040983606557377,0.0051229508196721,0.0563524590163934,0.0430327868852459,0.0061475409836065,0.0030737704918032,0.0194672131147541,0.0051229508196721,0.2564593301435406,0.1913875598086124,0.0870813397129186,0.0688995215311004,0.0574162679425837,0.0669856459330143,0.0937799043062201,0.1779904306220095,0.7509441576628555
4776,patch_104,11,C - 7,False,False,1403,901.0634354953672,1264192,879.0,118.21743064466376,13975.360908225884,1.9950969401992515,5.620984409120039,100.0,7.238346162430317,162.89444430272832,1403,69.25730141550287,65.0,26.64043601583501,0.947972972972973,0.533,1480,0.4534,0.0490196078431372,0.0049019607843137,0.7071078431372549,0.0073529411764705,0.0061274509803921,0.0600490196078431,0.0110294117647058,0.0061274509803921,0.0294117647058823,0.0049019607843137,0.0061274509803921,0.0600490196078431,0.0049019607843137,0.0061274509803921,0.0318627450980392,0.0049019607843137,0.217391304347826,0.2032608695652173,0.0989130434782608,0.0913043478260869,0.067391304347826,0.0706521739130434,0.0891304347826087,0.1619565217391304,0.6644388075235873
4777,patch_105,11,C - 7,False,False,2078,836.2151106833494,1737655,837.0,60.17336537569934,3620.8339006374126,0.0605012673364592,0.2061201319534715,78.0,7.636568687688501,184.8528137423857,2078,70.23244084870258,71.34423592694787,38.79321613583284,0.9705744978981784,0.311,2141,0.14237,0.4703125,0.009375,0.028125,0.0046875,0.01875,0.0046875,0.05625,0.04375,0.0046875,0.065625,0.1953125,0.0078125,0.04375,0.0046875,0.0078125,0.034375,0.2616970658207772,0.1887390959555908,0.0951625693893735,0.0650277557494052,0.0666137985725614,0.0689928628072958,0.0793021411578112,0.1744647105471847,0.7641933885856802
4778,patch_106,11,C - 7,False,False,699,951.9928469241772,665443,904.0,151.0542113613739,22817.37477000661,1.3033114397536802,1.281760273255629,150.0,6.53774476980967,125.2253967444162,699,50.79757083309665,48.84669896727925,20.31378208305978,0.8361244019138756,0.338,836,-0.26083,0.666015625,0.00390625,0.01171875,0.041015625,0.033203125,0.0078125,0.0546875,0.005859375,0.005859375,0.005859375,0.005859375,0.0078125,0.013671875,0.048828125,0.0078125,0.080078125,0.232258064516129,0.2,0.0903225806451612,0.1032258064516129,0.075268817204301,0.0924731182795698,0.0666666666666666,0.1397849462365591,0.560147248660997
4779,patch_107,11,C - 7,False,False,1428,811.6715686274509,1159067,810.0,61.374515952989626,3766.831208463778,0.161140410949723,-0.1183474541981848,84.0,7.261175176519403,144.12489168102786,1428,45.94326804785733,47.92702786528704,39.69748347985955,0.9681355932203388,0.373,1475,0.02525,0.5152777777777777,0.0083333333333333,0.0347222222222222,0.0041666666666666,0.0055555555555555,0.0208333333333333,0.0375,0.0638888888888888,0.0583333333333333,0.0083333333333333,0.1416666666666666,0.0486111111111111,0.0055555555555555,0.0041666666666666,0.0055555555555555,0.0375,0.2390350877192982,0.1743421052631578,0.1107456140350877,0.0614035087719298,0.0778508771929824,0.0789473684210526,0.094298245614035,0.1633771929824561,0.8638932559336197
4780,patch_108,11,C - 7,False,False,1041,853.7560038424592,888760,852.0,61.51661541501695,3784.293972119101,0.0630309575534706,-0.281355315520702,88.0,6.945338982589888,134.08326112068522,1041,55.04103934106698,52.952809179494906,24.40439905000794,0.9568014705882352,0.412,1088,-0.08784,0.1009615384615384,0.0048076923076923,0.1923076923076923,0.0072115384615384,0.0144230769230769,0.0360576923076923,0.0216346153846153,0.0072115384615384,0.0528846153846153,0.0072115384615384,0.0072115384615384,0.4519230769230769,0.0456730769230769,0.0144230769230769,0.0072115384615384,0.0288461538461538,0.2261380323054332,0.2070484581497797,0.0866372980910425,0.0954478707782672,0.0616740088105726,0.0602055800293685,0.0969162995594713,0.1659324522760646,0.7276314552970785
4781,patch_109,11,C - 7,False,False,2123,929.8111163447952,1973989,857.0,204.05659589357828,41639.09432767511,1.676651492651415,1.9688432535917688,138.0,7.638735280035461,182.75230867899737,2123,58.82095857853816,62.03224967708329,48.3126029164481,0.959764918625678,0.38,2212,-0.12621,0.6875,0.0150462962962962,0.0046296296296296,0.0648148148148148,0.005787037037037,0.0069444444444444,0.005787037037037,0.0347222222222222,0.0173611111111111,0.0069444444444444,0.0486111111111111,0.005787037037037,0.0046296296296296,0.0069444444444444,0.0347222222222222,0.0497685185185185,0.2223037417461482,0.1797505502567865,0.1129860601614086,0.0777696258253851,0.0726338958180484,0.0843727072633895,0.0953778429933969,0.1548055759354365,0.7987927493508844
4782,patch_110,11,C - 7,False,False,1325,1217.2815094339624,1612898,1274.0,229.37297302088277,52611.9607524386,-0.3842837468643685,-1.0547490942533673,420.0,7.170758236951235,157.58073580374355,1325,66.12329509068384,63.60031446463138,25.82657850922381,0.9511844938980616,0.561,1393,0.36908,0.7083333333333334,0.0065104166666666,0.0078125,0.0416666666666666,0.0052083333333333,0.04296875,0.0052083333333333,0.0455729166666666,0.05859375,0.0065104166666666,0.0078125,0.0052083333333333,0.0065104166666666,0.0403645833333333,0.0065104166666666,0.0052083333333333,0.2150170648464164,0.1524459613196814,0.1080773606370876,0.111490329920364,0.0921501706484641,0.0841865756541524,0.1035267349260523,0.1331058020477815,0.6705319777393796
4783,patch_111,11,C - 7,False,False,1620,875.2796296296297,1417953,866.0,80.1409111155515,6422.565634430727,1.203748341879797,4.115672201437996,92.0,7.386108953157596,156.12489168102786,1620,58.027426878278,59.22837157984339,35.61842924701331,0.9747292418772564,0.29,1662,-0.34886,0.5121527777777778,0.0086805555555555,0.0364583333333333,0.0086805555555555,0.0538194444444444,0.0069444444444444,0.0173611111111111,0.0069444444444444,0.0486111111111111,0.0052083333333333,0.0190972222222222,0.0260416666666666,0.0694444444444444,0.0225694444444444,0.0086805555555555,0.1493055555555555,0.2259006815968841,0.2064264849074975,0.1012658227848101,0.0847127555988315,0.0525803310613437,0.0710808179162609,0.0973709834469328,0.1606621226874391,0.8351809474272851
4784,patch_112,11,C - 7,False,False,2027,816.8219042920572,1655698,815.0,62.502565146963256,3906.570649950386,0.4074841856632072,1.3729126258402475,81.0,7.611403520737509,184.06601717798213,2027,72.22142132367838,71.06335201775947,36.788046700453386,0.9661582459485224,0.399,2098,-0.09842,0.0493421052631578,0.7017543859649122,0.0054824561403508,0.0054824561403508,0.006578947368421,0.0043859649122807,0.0635964912280701,0.006578947368421,0.0592105263157894,0.006578947368421,0.0635964912280701,0.0054824561403508,0.0043859649122807,0.0043859649122807,0.006578947368421,0.006578947368421,0.2472353870458135,0.2069510268562401,0.0853080568720379,0.0813586097946287,0.0505529225908372,0.0774091627172195,0.0829383886255924,0.1682464454976303,0.7518243412216153
4785,patch_113,11,C - 7,False,False,1678,847.5375446960668,1422168,847.0,62.03584806371711,3848.4464449845937,0.0134038086642138,-0.0174658006353056,82.0,7.422672773681786,155.19595949289334,1678,53.59948510585868,54.405882034941776,40.0964139855169,0.9710648148148148,0.197,1728,-0.14146,0.5218023255813954,0.0087209302325581,0.0203488372093023,0.0072674418604651,0.004360465116279,0.0741279069767441,0.0174418604651162,0.0072674418604651,0.005813953488372,0.0218023255813953,0.0072674418604651,0.0406976744186046,0.1787790697674418,0.0479651162790697,0.0319767441860465,0.004360465116279,0.24609375,0.197265625,0.0927734375,0.0859375,0.05859375,0.0615234375,0.0859375,0.171875,0.875469458560066
4786,patch_114,11,C - 7,False,False,2591,1260.199922809726,3265178,1035.0,538.2468785003355,289709.7022153549,1.3985947180516285,0.496637396739084,285.0,7.780279268081967,201.29646455628165,2591,77.57422329587655,75.53806987208503,42.85196890264332,0.976998491704374,0.356,2652,0.08718,0.0289634146341463,0.0076219512195121,0.1600609756097561,0.0060975609756097,0.0137195121951219,0.0076219512195121,0.0685975609756097,0.5320121951219512,0.0091463414634146,0.0076219512195121,0.0213414634146341,0.0304878048780487,0.0045731707317073,0.0518292682926829,0.0060975609756097,0.0442073170731707,0.1823361823361823,0.1623931623931624,0.1031339031339031,0.123076923076923,0.0991452991452991,0.1008547008547008,0.086039886039886,0.143019943019943,0.8035353406921171
4787,patch_115,11,C - 7,False,False,1653,808.3036902601331,1336126,808.0,64.79586609849405,4198.50426345397,0.0562756824285612,-0.0186595137562801,89.0,7.4071285736984915,156.2670273047588,1653,57.299264937114245,57.20139858430037,36.779951974497855,0.9734982332155476,0.294,1698,-0.05298,0.18375,0.0125,0.005,0.00625,0.0625,0.00875,0.055,0.00375,0.51875,0.00875,0.00625,0.05,0.00375,0.0075,0.03125,0.03625,0.2238095238095238,0.1961904761904762,0.1104761904761904,0.0714285714285714,0.0657142857142857,0.0847619047619047,0.0847619047619047,0.1628571428571428,0.8506443396108465
4788,patch_116,11,C - 7,False,False,1895,806.9503957783642,1529171,804.0,65.54611394989843,4296.293053933069,0.3396608944528579,0.594393044439439,82.0,7.5436930196859135,174.2670273047588,1895,65.97453198888097,65.76473218982953,37.294121259102894,0.9668367346938777,0.35,1960,-0.28752,0.635593220338983,0.0074152542372881,0.0529661016949152,0.0084745762711864,0.0063559322033898,0.0677966101694915,0.0031779661016949,0.0794491525423728,0.0084745762711864,0.0116525423728813,0.0370762711864406,0.0052966101694915,0.0190677966101694,0.0455508474576271,0.0042372881355932,0.0074152542372881,0.2424242424242424,0.1893939393939394,0.0917508417508417,0.0816498316498316,0.069023569023569,0.0723905723905724,0.074074074074074,0.1792929292929292,0.7841310158058975
4789,patch_117,11,C - 7,False,False,1792,843.0412946428571,1510730,841.0,60.71068569249133,3685.787357252472,-0.0074895627547095,-0.0670344386598933,82.0,7.488487478069685,159.19595949289334,1792,54.78487685406387,56.32051136131489,41.85125849815489,0.976566757493188,0.092,1835,0.01923,0.0319767441860465,0.005813953488372,0.5130813953488372,0.005813953488372,0.0159883720930232,0.0581395348837209,0.0116279069767441,0.0712209302325581,0.0261627906976744,0.005813953488372,0.0203488372093023,0.005813953488372,0.1744186046511628,0.0421511627906976,0.004360465116279,0.0072674418604651,0.2418069087688219,0.183348095659876,0.0938883968113374,0.0806023029229406,0.0779450841452612,0.0744021257750221,0.0779450841452612,0.1700620017714791,0.8885539210180255
4790,patch_118,11,C - 7,False,False,1379,865.924583031182,1194110,865.0,61.5079315156135,3783.225639329401,0.0430332478640427,-0.0805958318882709,83.5,7.22658752670638,140.46803743153546,1379,46.7813336436784,48.02082881417188,37.65291334957668,0.9704433497536946,0.341,1421,-0.02308,0.0208333333333333,0.0089285714285714,0.1473214285714285,0.0059523809523809,0.0074404761904761,0.0089285714285714,0.5163690476190477,0.0714285714285714,0.0059523809523809,0.0178571428571428,0.0372023809523809,0.0178571428571428,0.0758928571428571,0.0074404761904761,0.019345238095238,0.03125,0.2342342342342342,0.1869369369369369,0.1002252252252252,0.0867117117117117,0.0675675675675675,0.072072072072072,0.0709459459459459,0.1813063063063063,0.8782519057979423
4791,patch_119,11,C - 7,False,False,1160,1114.1474137931034,1292411,1123.0,126.6007088292564,16027.739476070155,-0.2561946585440378,-0.1781882097744138,166.0,7.049615334138677,133.1543289325507,1160,50.37089321915326,49.49747468305833,29.919406227063497,0.9555189456342668,0.574,1214,0.50632,0.1770833333333333,0.0041666666666666,0.0145833333333333,0.0875,0.03125,0.4479166666666667,0.0333333333333333,0.00625,0.0416666666666666,0.0208333333333333,0.0104166666666666,0.00625,0.0458333333333333,0.025,0.0416666666666666,0.00625,0.2319034852546916,0.1983914209115281,0.1166219839142091,0.0777479892761394,0.0656836461126005,0.0616621983914209,0.0804289544235924,0.1675603217158177,0.822161759322907
4792,patch_120,11,C - 7,False,False,1459,846.4372858122001,1234952,846.0,59.51878659101255,3542.4859572664955,0.0523213942200563,-0.0197207096621454,81.0,7.283031290831364,151.78174593052023,1459,56.70812881447114,56.79788728465171,33.3903050121779,0.9630363036303632,0.336,1515,-0.06001,0.0117924528301886,0.160377358490566,0.0471698113207547,0.0058962264150943,0.0058962264150943,0.0106132075471698,0.0058962264150943,0.0058962264150943,0.0483490566037735,0.0648584905660377,0.5153301886792453,0.0070754716981132,0.025943396226415,0.0400943396226415,0.035377358490566,0.0094339622641509,0.2415300546448087,0.194535519125683,0.1005464480874317,0.0830601092896174,0.053551912568306,0.0710382513661202,0.0754098360655737,0.180327868852459,0.795840557065672
